"","glottocode","TLI0005","TLI0008","TLI0044","TLI0081","TLI0096","TLI0107","TLI0120","TLI0140","TLI0155","TLI0175","TLI0178","TLI0179","TLI0180","TLI0181","TLI0187","TLI0189","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0387","TLI0388","TLI0392","TLI0400","TLI0403","TLI0430","TLI0431","TLI0433","TLI0434","TLI0440","TLI0453","TLI0454","TLI0512","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0851","TLI0852","TLI0853","TLI0854","TLI0855","TLI0856","TLI0857","TLI0860","TLI0862","TLI0863","TLI0864","TLI0868","TLI0869","TLI0870","TLI0871","TLI0872","TLI0874","TLI0875","TLI0876","TLI0877","TLI0878","TLI0879","TLI0880","TLI0883","TLI0887","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0910","TLI0912","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0922","TLI0923","TLI0924","TLI0925","TLI0926","TLI0927","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0941","TLI0942","TLI0943","TLI0944","TLI0945","TLI0946","TLI0947","TLI0950","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0969","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0997","TLI0998","TLI0999","TLI1000","TLI1001","TLI1002","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1019","TLI1020","TLI1021","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1034","TLI1035","TLI1036","TLI1037","TLI1038","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1048","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1086","TLI1087","TLI1088","TLI1091","TLI1092","TLI1093","TLI1094","TLI1095","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1108","TLI1114"
"3228","stan1288","false","false","true","false","restricted","false","restricted","true","true","false","true","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","False","cumulative","True","true","true","?","?","?","?","?","?","Present","'Have'","Different","Impossible","Particle","Gap","Identical","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","?","FALSE","?","no split markers in verb inflection and agreement","3-8","?","FALSE","3","distinction","?","absent","?","yes, without marking","affixes on verbs not possible","verbal constructions possible","TRUE","FALSE","decimal","VX","prenominal","initial",NA,"false","?","?",NA,"true","true","true","post","prae","false","false","false","true","Both the A and P arguments","syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,"asymmetrical","TRUE","false","false","From possessive","false","false","true","S=Atr≠P (accusative)","?","P=T=G","P precedes A","interrogative word order",NA,"pre","num-noun",NA,"clitics or affixes","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","extensive affixation","FALSE","TRUE","unrelated","TRUE","?","?","TRUE","FALSE","FALSE","TRUE","identity","TRUE","special imperative","normal negative","FALSE","FALSE","FALSE","TRUE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,NA,NA,"FALSE","FALSE","TRUE","TRUE","TRUE",NA,NA,"Relative pronoun","TRUE","FALSE",NA,"preverbal word",NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","TRUE","FALSE",NA,NA,NA,"TRUE","2p with number distinctions","TRUE","Possessive",NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","definite word","indefinite same as one","indefinite word",NA,"FALSE","pronominal plural affixes","?","first, second, three-th",NA,"FALSE","TRUE","negative word","no double negation","FALSE","TRUE","TRUE","TRUE","TRUE","two","concatenative","suffixes","suffix","S=Atr≠P","?","none","none","Indirect-object construction","Dedicated","noun-genitive","noun-adjective","Degree word-Adjective","initial","svo","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"3230","stan1290","false","false","true","?","?","false","restricted","?","true","false","true","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","False","False","False","distributive","True","true","true","?","?","?","?","?","?","Present","?","Identical","Impossible","Particle","Relative pronoun","Different stem","Differentiated","'And' different from 'with'","Grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","TRUE","FALSE","FALSE","split markers in verb inflection and agreement","3-8","?","FALSE","none","distinction","formally different","absent","Highly differentiated","yes, without marking","affixes on verbs not possible","verbal constructions possible","FALSE","FALSE","decimal","VX","prenominal","initial",NA,"false","false","true",NA,"true","false","true","split","prae",NA,"false",NA,NA,"Only the A argument","syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,NA,"TRUE","false","false","From possessive","false","false","true","S=Atr≠P (accusative)","S=Atr≠P","P=T=G",NA,"question particle","modal morpheme","pre","num-noun","Initial","pronouns in subject position","?","?","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","extensive affixation","FALSE","TRUE","related","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE","TRUE","dem-noun","demonstrative word",NA,"obligatory","negative particle",NA,NA,"Related by gender markers","FALSE","FALSE","TRUE","TRUE","TRUE",NA,NA,"Relative pronoun","TRUE","FALSE",NA,"?","FALSE",NA,"suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","FALSE","FALSE","clitic","pre",NA,"TRUE","2p with number distinctions","TRUE","Possessive",NA,"Second singular","indirect only",NA,"TRUE","TRUE","definite distinct from demonstrative","definite word","indefinite same as one","indefinite word","singular only","FALSE","nominal plural affixes","?","first, second, three-th",NA,"FALSE","TRUE","negative word","double negation","FALSE","TRUE","TRUE","TRUE","TRUE","two","concatenative","suffixes","suffix","S=Atr=P","?","?","none","Indirect-object construction","Generic-noun-based","noun-genitive","noun-adjective","Degree word-Adjective","initial","svo","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"3231","stan1293","false","false","?","false","restricted","false","restricted","false","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","False","cumulative","False","false","true","true","true","true","true","true","true","Present","'Have'","Identical","Impossible","Particle","Relative pronoun","Identical","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","?","TRUE","?","FALSE","no split markers in verb inflection and agreement","0-2","many (9+)","FALSE","2","no distinction","formally similar","absent","Highly differentiated","yes, with marking","affixes on verbs not possible","verbal constructions possible","FALSE","FALSE","decimal","VX","prenominal","initial",NA,"false","false","false",NA,"true","false","true","post","?",NA,"false",NA,NA,"Only the A argument","syncretic","TRUE","semantic","No inflectional future",NA,NA,NA,"asymmetrical","TRUE","false","false","From possessive","false","false","true","S=Atr≠P (accusative)","S=Atr≠P","P=T=G",NA,"interrogative word order",NA,"pre","num-noun",NA,"pronouns in subject position","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","extensive affixation","FALSE","TRUE","related","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","identity","FALSE","normal imperative","normal negative","FALSE","FALSE","FALSE","FALSE","dem-noun","demonstrative word",NA,"obligatory","negative particle","TRUE",NA,"Related for all demonstratives","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","Relative pronoun","TRUE","FALSE",NA,"preverbal word",NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","FALSE","FALSE",NA,NA,NA,"TRUE",NA,"TRUE","?",NA,NA,NA,NA,"TRUE","FALSE","definite distinct from demonstrative","definite word","indefinite distinct from one","indefinite word","singular only","FALSE",NA,"?","first, second, three-th",NA,"FALSE","TRUE","negative word","no double negation","FALSE","TRUE","TRUE","TRUE","TRUE","three","concatenative","suffixes","suffix","?","?","none","none","?","Generic-noun-based","?","adjective-noun","Degree word-Adjective","initial","svo","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"3232","stan1295","false","false","true","true","restricted","false","restricted","?","false","true","true","true","true","true","false","false","false","false","false","false","false","false","false","false","false","false","False","False","False","distributive","True","true","?","true","true","true","true","true","true","Present","?","?","?","?","Relative pronoun","Identical","Differentiated","?","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","?","FALSE","?","no split markers in verb inflection and agreement","3-8","many (9+)","FALSE","none","distinction","?","absent","?","?","affixes on verbs not possible","verbal constructions possible","FALSE","FALSE","decimal","?","prenominal","initial",NA,"?","?","?",NA,"true","true","true","post","?",NA,"false",NA,NA,"Only the A argument","syncretic","TRUE","semantic and formal","No inflectional future",NA,NA,"mid (4-5 cases)","syncretism","TRUE","false","false","From possessive","false","false","true","?","?","?",NA,"interrogative word order","modal morpheme","pre","num-noun",NA,"pronouns in subject position","TRUE","FALSE","TRUE","FALSE","?","?","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","?","?","extensive affixation","TRUE","TRUE","related","TRUE","TRUE","FALSE","TRUE","?","FALSE","TRUE","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word",NA,"obligatory","negative particle",NA,NA,"Related by gender markers","FALSE","FALSE","TRUE","TRUE","FALSE",NA,NA,"Relative pronoun","TRUE","FALSE",NA,"?",NA,NA,"suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","unique associative plural","TRUE","TRUE","FALSE","FALSE","affix","post","?","TRUE","2p with number distinctions","TRUE","Possessive",NA,"Second singular","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","definite word","indefinite same as one","indefinite word","singular only","FALSE",NA,"No predicate negation","first, two-th, three-th",NA,"FALSE","TRUE","negative word","no double negation","FALSE","TRUE","TRUE","TRUE","TRUE","three","concatenative","suffixes","suffix","?","P=T≠G","lex-based","none","Indirect-object construction","?","noun-genitive","adjective-noun","Degree word-Adjective","initial","word order free","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"3240","suab1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","true","false","false","false","?","False","False","separative","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prae","?",NA,"true",NA,NA,"?","?","?","?","?","?","?","?","?","?","true","true","?","false","false","false","?","?","?","?","question particle","?","post","noun-num","Final","clitics or affixes","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","clitics",NA,NA,"TRUE","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?",NA,"FALSE","?","?","?","?","?","?","TRUE","FALSE","?","?","clitic","post","?","?","?","?","?","?","?","?","?","?","?","definite same as demonstrative","definite word",NA,NA,"?","?","?","?","?","prefixes","?","?","negative affix","double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","noun-adjective","?","not initial","word order free","?","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","TRUE","TRUE"
"3261","supy1237","false","false","false","?","restricted","false","restricted","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","False","False","False","separative","False","false","false","true","true","false","true","false","true","Absent","Conjunctional","Different","Impossible","?","Non-reduction","Identical","Differentiated","?","Grammatical marking","Inflectional optative absent","No overlap","FALSE",NA,"FALSE",NA,"?","3-8","some (3-8)","FALSE","none","no distinction","formally similar","absent","Highly differentiated","yes, without marking","affixes on verbs not possible","verbal constructions possible","FALSE","FALSE","?","VX","circumnominal","initial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","semantic and formal","No inflectional future",NA,NA,NA,"symmetrical","TRUE","true","true","Other perfect","false",NA,NA,NA,NA,NA,NA,"question particle",NA,"post","noun-num","Final","pronouns in subject position","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","extensive affixation","TRUE","TRUE","related","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","differentiation","TRUE","normal imperative","special negative","TRUE","FALSE","FALSE","TRUE","dem-noun","demonstrative word",NA,"obligatory","negative particle","TRUE","?","Related for all demonstratives",NA,NA,"TRUE","FALSE","FALSE","TRUE","FALSE","Non-reduction","TRUE","FALSE",NA,"?","FALSE",NA,"suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","unique associative plural","TRUE","TRUE","FALSE","FALSE",NA,NA,"reduplication","TRUE","2p with number distinctions","TRUE","?",NA,"Second singular",NA,NA,"TRUE","FALSE","definite distinct from demonstrative","definite affix","indefinite distinct from one","indefinite word","also non-singular","TRUE",NA,"Predicate negation also present","first, two-th, three-th",NA,"FALSE","TRUE","negative word","double negation","TRUE","TRUE","TRUE","TRUE","TRUE","more","concatenative",NA,"suffix","S=Atr=P","P=T≠G","?","?","Indirect-object construction","?","genitive-noun","noun-adjective","?","?","sov","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"3310","tami1289","?","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","false","true","false","true","false","true","?","Locational","Identical","Possible","Locational","?","Different inflection","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","?","?","1","FALSE","2","distinction","formally similar","?","?","?","affixes on verbs possible","verbal constructions not possible","?","?","?","XV","postnominal","final","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","semantic","Inflectional future exists","?","?","?","?","TRUE","?","?","Other perfect","?","?","?","S=Atr≠P (accusative)","?","P=T=G","?","interrogative verb morphology","verbal affix or clitic","post","num-noun",NA,"?","FALSE","TRUE","TRUE","?","FALSE","TRUE","?","?","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","extensive affixation","?","?","?","?","FALSE","TRUE","TRUE","TRUE","?","TRUE","differentiation","TRUE","special imperative","special negative","?","?","TRUE","?","dem-noun","demonstrative word","?","?",NA,"?","productive full and partial","?",NA,"?","FALSE","TRUE","FALSE","?","?","?","?","?","negative suffix",NA,NA,"?","suffixing","?","?","pronouns sensitive to number","?","?","?","?","?","affix","post","reduplication","TRUE","2p with number distinctions","?","Sentential","?","Second singular and second plural","indirect only","?","TRUE","TRUE","?","?","?","?","?","FALSE","nominal plural affixes","Predicate negation also present","first, two-th, three-th","?","?","TRUE","negative affix","no double negation","TRUE","TRUE","TRUE","TRUE","TRUE","four","concatenative","suffixes","suffix","S=Atr≠P","P=T≠G","?","?","Indirect-object construction","Interrogative-based","genitive-noun","adjective-noun","Degree word-Adjective","not initial","sov","?","?","?","?","?","TRUE","TRUE","FALSE","TRUE","TRUE","?"
"3352","tega1236","false","false","false","?","?","?","?","?","?","false","true","false","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","Different","Impossible","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?",NA,"true","false","true","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative prefix",NA,NA,"?","prefixing","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","suffixes","FALSE","?","negative affix","no double negation","?","TRUE","?","?","?","more","concatenative","?","suffix","S=Atr=P","?","?","?","?","?","noun-genitive","noun-adjective","?","?","sov","FALSE","?","?","?","?","?","TRUE","?","TRUE","FALSE","?"
"3353","tehi1237","true","true","false","?","?","?","?","false","?","false","false","true","false","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","absent","?","?","?","?","?","?","?","?","?","?","false","false","?","?","plain-i/e","true","false","true","?","?","?","?","?","?","?","?","?","?","?","1","1","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","P=T=G","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","?","?","two","concatenative","?","suffix","S=Atr=P","P=T≠G","?","?","?","?","?","?","?","?","svo","TRUE","?","?","?","?","?","TRUE","?","?","?","?"
"3423","timu1245","?","?","false","?","?","false","?","false","?","false","false","false","false","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"true","true","true","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","FALSE","?","?","?","clitics",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","suffixes","?","?","?","no double negation","?","FALSE","?","TRUE","?",NA,"concatenative","suffixes","suffix","S=Atr=P","P=T=G","?","?","?","?","?","?","?","?","sov","FALSE","?","?","?","?","?","TRUE","?","TRUE","?","?"
